T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     334.499                 -433.148              
200     297.217                 -434.346              
250     293.521                 -434.774              
298.15  292.692                 -435.136              
300     292.693                 -435.149              
350     293.320                 -435.501              
400     294.731                 -435.850              
450     296.575                 -436.210              
500     298.656                 -436.585              
600     303.119                 -437.389              
700     307.645                 -443.134              
800     312.053                 -444.086              
900     316.273                 -445.021              
1000    320.286                 -445.938              
1100    324.091                 -446.838              
1200    327.699                 -447.722              
1300    331.121                 -448.596              
1400    334.371                 -449.476              
1500    337.464                 -450.371              
1600    340.411                 -451.287              
1700    343.224                 -452.229              
1800    345.914                 -453.199              
1900    348.490                 -454.195              
2000    350.962                 -455.219              
2100    353.336                 -633.488              
2200    355.620                 -634.169              
2300    357.820                 -634.935              
2400    359.941                 -635.785              
2500    361.990                 -636.717              
2600    363.971                 -637.725              
2700    365.887                 -638.805              
2800    367.744                 -639.950              
2900    369.544                 -641.153              
3000    371.291                 -642.404              
3100    372.988                 -643.697              
3200    374.637                 -645.023              
3300    376.241                 -646.373              
3400    377.803                 -647.739              
3500    379.324                 -649.113              
3600    380.807                 -650.488              
3700    382.254                 -651.857              
3800    383.665                 -653.213              
3900    385.044                 -654.551              
4000    386.391                 -655.865              
4100    387.707                 -657.151              
4200    388.995                 -658.404              
4300    390.255                 -659.622              
4400    391.489                 -660.800              
4500    392.697                 -661.938              
4600    393.880                 -663.033              
4700    395.041                 -664.084              
4800    396.178                 -665.089              
4900    397.294                 -666.048              
5000    398.389                 -666.961              
5100    399.464                 -667.827              
5200    400.519                 -668.648              
5300    401.556                 -669.423              
5400    402.575                 -670.153              
5500    403.576                 -670.839              
5600    404.560                 -671.483              
5700    405.528                 -672.085              
5800    406.481                 -672.647              
5900    407.418                 -673.169              
6000    408.340                 -673.654              
