T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     432.002                 78.759                
200     366.156                 75.992                
250     359.574                 74.282                
298.15  358.095                 50.208                
300     358.096                 50.081                
350     359.221                 -11.039               
400     361.757                 -10.455               
450     365.080                 -9.863                
500     368.840                 -9.274                
600     376.926                 -8.132                
700     385.153                 -7.055                
800     393.184                 -6.042                
900     400.889                 -5.088                
1000    408.227                 -4.187                
1100    415.196                 -3.333                
1200    421.810                 -2.523                
1300    428.090                 -1.753                
1400    434.060                 -1.022                
1500    439.744                 -0.329                
1600    445.165                 0.325                 
1700    450.342                 0.939                 
1800    455.295                 1.511                 
1900    460.040                 2.039                 
2000    464.594                 2.519                 
2100    468.971                 2.949                 
2200    473.182                 3.325                 
2300    477.240                 3.646                 
2400    481.155                 3.910                 
2500    484.937                 4.116                 
2600    488.593                 4.265                 
2700    492.132                 4.357                 
2800    495.561                 4.395                 
2900    498.886                 4.381                 
3000    502.114                 4.319                 
3100    505.249                 4.213                 
3200    508.297                 4.068                 
3300    511.262                 3.889                 
3400    514.150                 3.681                 
3500    516.962                 3.450                 
3600    519.705                 3.202                 
3700    522.380                 2.940                 
3800    524.991                 2.671                 
3900    527.541                 2.400                 
4000    530.032                 2.132                 
4100    532.468                 1.870                 
4200    534.851                 1.619                 
4300    537.183                 1.383                 
4400    539.465                 1.164                 
4500    541.701                 0.966                 
4600    543.892                 0.792                 
4700    546.039                 0.644                 
4800    548.145                 0.523                 
4900    550.211                 0.431                 
5000    552.238                 0.370                 
5100    554.228                 0.340                 
5200    556.183                 0.343                 
5300    558.103                 0.379                 
5400    559.989                 0.448                 
5500    561.843                 0.551                 
5600    563.666                 0.687                 
5700    565.459                 0.857                 
5800    567.223                 1.059                 
5900    568.958                 1.295                 
6000    570.667                 1.562                 
