T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  52.300                  -1656.864             
300     52.302                  -1656.882             
400     55.800                  -1657.091             
500     62.925                  -1656.317             
600     71.384                  -1655.057             
700     80.236                  -1653.608             
800     89.066                  -1652.158             
900     97.683                  -1650.833             
1000    106.006                 -1670.901             
1100    114.005                 -1669.354             
1200    121.675                 -1667.684             
1300    129.028                 -1665.902             
1400    136.076                 -1664.017             
1500    142.839                 -1662.040             
1600    149.334                 -1659.983             
1700    155.579                 -1657.858             
1800    161.589                 -1655.675             
1900    167.381                 -1653.445             
2000    172.968                 -1651.174             
2100    178.363                 -1648.862             
2200    183.580                 -1646.510             
2300    188.628                 -1644.117             
2400    193.519                 -1641.683             
2500    198.262                 -1639.206             
2600    202.866                 -1636.681             
2700    207.340                 -1634.108             
2800    211.690                 -2219.282             
2900    215.924                 -2214.400             
3000    220.049                 -2209.450             
