T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     165.420                 -930.274              
200     110.999                 -931.188              
298.15  104.264                 -931.233              
300     104.266                 -931.230              
400     107.398                 -933.221              
500     115.061                 -920.678              
600     126.224                 918.631               
700     136.595                 -916.622              
800     146.169                 -914.660              
900     155.012                 -912.760              
1000    163.203                 -910.939              
1100    170.817                 -988.173              
1200    177.923                 -985.512              
1300    184.579                 -982.895              
1400    190.835                 -980.322              
1500    196.735                 -977.791              
1600    202.316                 -975.301              
1700    207.609                 -972.851              
1800    212.641                 -970.438              
1900    217.437                 -968.060              
2000    222.017                 -965.716              
