T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     402.620                 -662.499              
200     338.877                 -662.854              
250     332.406                 -662.833              
298.15  330.945                 -662.746              
300     330.947                 -662.741              
350     332.062                 -662.596              
400     334.582                 -662.410              
450     337.888                 -662.194              
500     341.632                 -661.957              
600     349.693                 -661.443              
700     357.901                 -660.908              
800     365.918                 -660.376              
900     373.613                 -659.860              
1000    380.943                 -659.370              
1100    387.905                 -658.910              
1200    394.513                 -658.485              
1300    400.789                 -658.099              
1400    406.756                 -657.754              
1500    412.437                 -657.454              
1600    417.854                 -657.200              
1700    423.029                 -707.173              
1800    427.980                 -706.790              
1900    432.724                 -706.419              
2000    437.276                 -706.061              
2100    441.651                 -705.721              
2200    445.862                 -705.400              
2300    449.919                 -705.102              
2400    453.833                 -704.830              
2500    457.613                 -704.587              
2600    461.269                 -704.375              
2700    464.807                 -704.197              
2800    468.235                 -704.054              
2900    471.560                 -703.948              
3000    474.786                 -703.880              
3100    477.921                 -703.848              
3200    480.969                 -703.853              
3300    483.933                 -703.892              
3400    486.820                 -703.963              
3500    489.633                 -704.064              
3600    492.374                 -1088.341             
3700    495.049                 -1088.075             
3800    497.660                 -1087.827             
3900    500.209                 -1087.592             
4000    502.701                 -1087.366             
4100    505.136                 -1087.143             
4200    507.519                 -1086.917             
4300    509.850                 -1086.683             
4400    512.133                 -1086.435             
4500    514.368                 -1086.169             
4600    516.559                 -1085.880             
4700    518.706                 -1085.564             
4800    520.812                 -1085.215             
4900    522.877                 -1084.830             
5000    524.904                 -1084.405             
5100    526.894                 -1083.938             
5200    528.848                 -1083.424             
5300    530.768                 -1082.862             
5400    532.654                 -1082.250             
5500    534.508                 -1081.584             
5600    536.331                 -1080.865             
5700    538.124                 -1080.090             
5800    539.887                 -1079.259             
5900    541.623                 -1078.370             
6000    543.331                 -1077.423             
