T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  198.902                 -157.679              
300     198.904                 -157.686              
400     201.967                 -174.219              
500     207.887                 -216.134              
600     215.278                 -211.920              
700     223.154                 212.652               
800     231.007                 -208.591              
900     238.627                 -204.509              
1000    245.931                 -200.408              
1100    252.896                 -196.290              
1200    259.524                 -192.159              
1300    265.829                 -188.028              
1400    271.831                 -183.920              
1500    277.550                 -179.855              
