T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     148.950                 -1643.293             
200     88.665                  -1647.428             
298.15  80.295                  -1649.500             
300     80.297                  -1649.524             
400     84.499                  -1650.237             
500     92.946                  -1656.617             
600     102.850                 -1656.584             
700     113.129                 -1656.061             
800     123.338                 -1655.158             
900     133.288                 -1653.958             
1000    142.900                 -1652.487             
1100    152.151                 -1650.773             
1200    161.040                 -1648.837             
1300    169.578                 -1646.703             
1400    177.783                 -1644.375             
1500    185.676                 1641.853              
1600    193.276                 -1639.140             
1700    200.604                 -1976.890             
1800    207.678                 -1972.074             
1900    214.517                 -1967.061             
2000    221.135                 -1961.862             
2100    227.548                 -1956.485             
2200    233.768                 -1950.940             
2300    239.809                 -1945.238             
2400    245.681                 -1939.387             
2500    251.394                 -1933.399             
