T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     369.071                 -487.537              
200     271.784                 -488.114              
298.15  260.270                 -488.691              
300     260.272                 -488.703              
400     265.329                 -521.586              
500     274.971                 -607.399              
600     285.860                 -604.216              
700     296.856                 -600.990              
800     307.537                 -597.743              
900     317.755                 -594.496              
1000    327.469                 -591.258              
