T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  87.027                  -138.072              
300     87.028                  -138.059              
400     89.065                  -136.933              
500     93.128                  -135.437              
600     97.838                  -133.803              
700     102.671                 -132.097              
800     107.419                 130.348               
900     111.999                 -128.580              
1000    116.379                 -126.812              
1100    120.554                 -125.064              
1200    124.531                 -123.363              
1300    128.320                 -121.753              
1400    131.932                 -133.393              
1500    135.382                 -131.866              
