T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     39.274                  -314.756              
200     22.581                  -316.764              
298.15  20.142                  -317.984              
300     20.143                  -318.000              
400     21.416                  -318.594              
500     24.013                  -318.808              
600     27.106                  -318.811              
700     30.353                  -318.727              
800     33.601                  -318.648              
900     36.777                  -318.647              
1000    39.850                  -329.363              
1100    42.807                  -329.302              
1200    45.643                  -329.214              
1300    48.361                  -329.107              
1400    50.965                  -328.986              
1500    53.462                  -328.856              
1600    55.857                  -328.717              
1700    58.157                  -328.573              
1800    60.368                  -328.425              
1900    62.496                  -328.273              
2000    64.545                  -328.119              
2100    66.522                  -327.963              
2200    68.430                  -327.805              
2300    70.274                  -327.646              
2400    72.058                  -327.486              
2500    73.785                  -327.325              
2600    75.458                  -327.165              
2700    77.082                  -327.003              
2800    78.658                  -620.743              
2900    80.189                  -619.486              
3000    81.677                  -618.229              
