T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  66.328                  4.985                 
300     66.329                  4.985                 
350     66.677                  4.985                 
400     67.475                  4.985                 
450     68.559                  4.985                 
500     69.849                  4.985                 
600     72.891                  5.286                 
700     76.267                  6.428                 
800     79.670                  6.853                 
900     82.965                  7.514                 
1000    86.101                  8.012                 
1100    89.062                  0.                    
1200    91.848                  0.                    
1300    94.468                  0.                    
1400    96.933                  0.                    
1500    99.258                  0.                    
1600    101.454                 0.                    
1700    103.534                 0.                    
1800    105.509                 0.                    
1900    107.390                 0.                    
2000    109.185                 0.                    
2100    110.905                 0.                    
2200    112.555                 139.520               
2300    114.144                 -138.683              
2400    115.679                 -137.935              
2500    117.164                 -137.258              
2600    118.605                 -136.626              
2700    120.008                 -136.008              
2800    121.377                 -135.368              
2900    122.715                 -134.666              
3000    124.027                 -133.860              
3100    125.315                 -132.905              
3200    126.584                 -131.758              
3300    127.836                 -130.366              
3400    129.073                 -128.696              
3500    130.299                 -126.704              
