T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     350.181                 245.156               
200     313.919                 244.129               
250     310.357                 243.428               
298.15  309.560                 242.672               
300     309.561                 242.641               
350     310.165                 241.702               
400     311.528                 224.713               
450     313.312                 222.482               
500     315.330                 180.091               
600     319.670                 179.806               
700     324.085                 179.428               
800     328.395                 178.973               
900     332.532                 178.452               
1000    336.472                 177.871               
1100    340.214                 177.233               
1200    343.767                 176.537               
1300    347.140                 175.779               
1400    350.348                 174.952               
1500    353.402                 174.050               
1600    356.315                 173.064               
1700    359.098                 171.985               
1800    361.760                 170.808               
1900    364.311                 169.529               
2000    366.759                 168.147               
2100    369.112                 166.666               
2200    371.376                 165.091               
2300    373.558                 163.429               
2400    375.663                 111.432               
2500    377.697                 109.552               
2600    379.663                 107.651               
2700    381.566                 105.741               
2800    383.410                 103.833               
2900    385.199                 101.937               
3000    386.935                 100.064               
3100    388.621                 98.222                
3200    390.261                 96.418                
3300    391.856                 94.657                
3400    393.409                 92.946                
3500    394.922                 91.288                
3600    396.397                 89.685                
3700    397.836                 88.140                
3800    399.241                 86.655                
3900    400.613                 85.229                
4000    401.953                 83.863                
4100    403.264                 82.556                
4200    404.546                 -398.541              
4300    405.800                 -398.644              
4400    407.029                 -398.692              
4500    408.232                 -398.686              
4600    409.410                 -398.630              
4700    410.566                 -398.524              
4800    411.699                 -398.371              
4900    412.811                 -398.173              
5000    413.901                 -397.931              
5100    414.972                 -397.648              
5200    416.024                 -397.326              
5300    417.057                 -396.967              
5400    418.072                 -396.572              
5500    419.070                 -396.144              
5600    420.051                 -395.685              
5700    421.016                 -395.196              
5800    421.965                 -394.680              
5900    422.899                 -394.137              
6000    423.818                 -393.570              
