T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  94.140                  -363.171              
300     94.142                  -363.153              
400     97.539                  -366.782              
500     104.161                 -365.240              
600     111.736                 -363.320              
700     119.478                 -361.000              
800     127.099                 -358.283              
900     134.494                 -355.209              
1000    141.627                 -351.817              
1100    148.496                 -506.056              
1200    155.112                 -500.031              
1300    161.489                 -493.618              
1400    167.647                 -486.816              
1500    173.601                 -479.623              
1600    179.369                 -472.038              
1700    184.965                 -464.062              
1800    190.403                 -455.695              
1900    195.696                 -446.939              
2000    200.854                 -437.796              
