T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     290.519                 49.875                
200     262.265                 48.355                
250     259.552                 47.422                
298.15  258.952                 40.878                
300     258.953                 40.825                
350     259.399                 24.929                
400     260.394                 16.448                
450     261.683                 15.367                
500     263.128                 -5.777                
600     266.203                 -5.773                
700     269.296                 -5.769                
800     272.290                 -5.767                
900     275.144                 -5.766                
1000    277.848                 -5.767                
1100    280.406                 -5.771                
1200    282.825                 -5.781                
1300    285.117                 -5.798                
1400    287.291                 -5.828                
1500    289.358                 -5.874                
1600    291.326                 -5.939                
1700    293.203                 -6.027                
1800    294.999                 -6.139                
1900    296.718                 -6.273                
2000    298.369                 -6.427                
2100    299.955                 -6.596                
2200    301.483                 -6.771                
2300    302.957                 -6.944                
2400    304.382                 -7.104                
2500    305.760                 -7.239                
2600    307.096                 -7.337                
2700    308.393                 -7.386                
2800    309.654                 -7.374                
2900    310.882                 -7.290                
3000    312.078                 -7.124                
3100    313.246                 -6.866                
3200    314.387                 -6.508                
3300    315.503                 -6.044                
3400    316.597                 -5.469                
3500    317.668                 -4.779                
3600    318.720                 -3.972                
3700    319.752                 -3.046                
3800    320.767                 -2.001                
3900    321.765                 -0.839                
4000    322.747                 0.439                 
4100    323.714                 1.829                 
4200    324.667                 3.327                 
4300    325.606                 4.929                 
4400    326.532                 6.630                 
4500    327.446                 8.425                 
4600    328.347                 10.307                
4700    329.237                 12.272                
4800    330.115                 14.312                
4900    330.983                 16.423                
5000    331.840                 18.598                
5100    332.686                 20.830                
5200    333.522                 23.116                
5300    334.349                 25.448                
5400    335.165                 27.822                
5500    335.972                 30.233                
5600    336.770                 32.675                
5700    337.558                 35.145                
5800    338.338                 37.639                
5900    339.108                 40.152                
6000    339.869                 42.681                
