T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     260.196                 472.239               
200     229.916                 472.399               
250     226.885                 472.583               
298.15  226.203                 472.792               
300     226.203                 472.800               
350     226.726                 473.038               
400     227.910                 473.288               
450     229.474                 473.546               
500     231.257                 473.806               
600     235.141                 474.317               
700     239.155                 474.799               
800     243.130                 475.241               
900     246.993                 475.636               
1000    250.714                 475.984               
1100    254.282                 476.285               
1200    257.697                 476.542               
1300    260.964                 476.758               
1400    264.091                 476.936               
1500    267.086                 477.080               
1600    269.956                 477.191               
1700    272.710                 477.273               
1800    275.356                 477.328               
1900    277.901                 477.356               
2000    280.352                 477.361               
2100    282.715                 477.344               
2200    284.995                 477.304               
2300    287.198                 477.245               
2400    289.329                 477.166               
2500    291.391                 477.068               
2600    293.390                 476.952               
2700    295.328                 476.819               
2800    297.209                 476.669               
2900    299.036                 476.503               
3000    300.812                 476.321               
3100    302.541                 476.123               
3200    304.223                 475.910               
3300    305.862                 475.682               
3400    307.460                 475.439               
3500    309.019                 475.183               
3600    310.540                 474.912               
3700    312.025                 474.628               
3800    313.476                 474.329               
3900    314.895                 474.018               
4000    316.282                 473.694               
4100    317.640                 473.357               
4200    318.969                 473.007               
4300    320.271                 472.645               
4400    321.546                 472.272               
4500    322.796                 471.886               
4600    324.022                 471.489               
4700    325.224                 471.081               
4800    326.404                 470.662               
4900    327.562                 470.231               
5000    328.699                 469.791               
5100    329.816                 469.340               
5200    330.914                 468.879               
5300    331.993                 468.408               
5400    333.053                 467.929               
5500    334.097                 467.440               
5600    335.123                 466.942               
5700    336.133                 466.435               
5800    337.127                 465.919               
5900    338.105                 465.395               
6000    339.069                 464.863               
