T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  88.366                  -1513.353             
300     88.368                  -1513.357             
400     92.397                  -1513.032             
500     100.471                 -1511.920             
600     109.980                 -1510.306             
700     119.904                 -1508.371             
800     129.804                 -1506.174             
900     139.492                 -1503.714             
1000    148.890                 -1500.997             
1100    157.972                 -1498.026             
1200    166.736                 -1494.806             
1300    175.193                 -1491.342             
1400    183.358                 -1487.628             
1500    191.249                 -1483.667             
1600    198.885                 -1493.988             
1700    206.285                 -1489.116             
1800    213.465                 -1483.922             
1900    220.441                 -1478.405             
2000    227.228                 -1472.565             
