T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  172.908                 -674.805              
300     172.910                 -674.712              
400     177.833                 -669.873              
500     187.130                 665.311               
600     197.541                 -660.942              
700     207.979                 -656.746              
800     218.057                 -652.724              
900     227.644                 -648.894              
1000    236.710                 -655.862              
1100    245.272                 -652.110              
1200    253.358                 -648.376              
1300    261.006                 -644.658              
1400    268.252                 -640.953              
1500    275.130                 -637.263              
