T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     194.810                 -924.688              
200     129.562                 -927.627              
298.15  120.957                 -928.848              
300     120.959                 -928.859              
400     125.118                 -931.115              
500     133.463                 -931.710              
600     143.331                 -931.332              
700     153.670                 -930.365              
800     164.011                 -929.150              
900     174.131                 -981.132              
1000    183.927                 -979.245              
1100    193.356                 -978.112              
1200    202.411                 -976.304              
1300    211.098                 -972.740              
1400    219.433                 -969.161              
1500    227.435                 -965.573              
1600    235.124                 -961.981              
1700    242.521                 -959.340              
1800    249.645                 -956.087              
1900    256.514                 -966.938              
2000    263.146                 -963.937              
