T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  173.030                 327.024               
300     173.030                 326.981               
350     173.283                 325.783               
400     173.845                 324.543               
450     174.572                 323.262               
500     175.385                 321.946               
600     177.109                 319.227               
700     178.837                 316.412               
800     180.506                 313.513               
900     182.094                 310.519               
1000    183.595                 307.403               
1100    185.013                 304.137               
1200    186.352                 300.706               
1300    187.619                 297.091               
1400    188.819                 293.280               
1500    189.958                 289.264               
1600    191.041                 285.038               
1700    192.073                 280.597               
1800    193.059                 275.937               
1900    194.001                 271.054               
2000    194.904                 265.947               
2100    195.771                 260.612               
2200    196.604                 235.713               
2300    197.405                 231.780               
2400    198.178                 227.847               
2500    198.923                 223.914               
2600    199.643                 219.981               
2700    200.339                 216.048               
2800    201.013                 212.115               
2900    201.666                 208.182               
3000    202.299                 -134.873              
3100    202.914                 -137.977              
3200    203.512                 -141.132              
3300    204.093                 -144.336              
3400    204.658                 -147.587              
3500    205.209                 -150.885              
3600    205.745                 -154.229              
3700    206.268                 -157.621              
3800    206.778                 -161.061              
3900    207.276                 -164.551              
4000    207.763                 -168.093              
4100    208.238                 -171.691              
4200    208.703                 -175.347              
4300    209.158                 -179.065              
4400    209.603                 -182.850              
4500    210.039                 -186.708              
4600    210.466                 -190.643              
4700    210.884                 -194.662              
4800    211.294                 -198.771              
4900    211.697                 -202.979              
5000    212.091                 -207.291              
5100    212.479                 -211.354              
5200    212.859                 -215.798              
5300    213.232                 -220.348              
5400    213.599                 -225.012              
5500    213.960                 -229.794              
5600    214.314                 -234.700              
5700    214.663                 -239.733              
5800    215.005                 -244.901              
5900    215.343                 -250.208              
6000    215.674                 -255.658              
