T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  172.412                 -2046.329             
300     172.415                 -2046.338             
400     177.716                 -2046.150             
500     188.230                 -2045.173             
600     200.472                 -2043.833             
700     213.124                 -2042.303             
800     225.648                 -2040.658             
900     237.820                 -2038.991             
1000    249.553                 -2054.594             
1100    260.825                 -2053.214             
1200    271.642                 -2055.694             
1300    282.025                 -2053.344             
1400    291.999                 -2305.581             
1500    301.658                 -2297.326             
1600    311.061                 -2289.228             
1700    320.199                 -2281.297             
1800    329.069                 -2273.545             
1900    337.673                 -2265.985             
2000    346.018                 -2273.315             
2100    354.113                 2266.923              
2200    361.966                 -2260.577             
2300    369.588                 -2254.277             
2400    376.989                 -2248.023             
2500    384.179                 -2241.816             
2600    391.167                 -2235.654             
2700    397.963                 -2229.540             
2800    404.576                 -2223.473             
2900    411.014                 -2217.453             
3000    417.286                 -2211.483             
3100    423.398                 -2205.563             
3200    429.359                 -2199.695             
3300    435.175                 -2193.881             
3400    440.853                 -2188.122             
3500    446.398                 -2182.422             
3600    451.817                 -2176.783             
3700    457.114                 -2580.306             
3800    462.294                 -2573.563             
3900    467.364                 -2566.947             
4000    472.326                 -2560.458             
