T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  150.624                 -397.062              
300     150.626                 -397.067              
400     154.565                 -407.354              
500     162.187                 -410.704              
600     170.949                 -412.640              
700     179.966                 -413.415              
800     190.370                 -394.391              
900     201.673                 -500.211              
1000    212.104                 -497.229              
1100    221.774                 -494.321              
1200    230.778                 -685.047              
1300    239.197                 -680.541              
1400    247.099                 -676.066              
1500    254.542                 -671.622              
