T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     226.465                 147.800               
200     197.609                 146.868               
250     194.799                 146.297               
298.15  194.170                 145.687               
300     194.171                 145.663               
350     194.649                 144.997               
400     195.730                 144.320               
450     197.156                 143.644               
500     198.783                 142.976               
600     202.333                 141.682               
700     206.021                 140.477               
800     209.703                 139.383               
900     213.316                 138.411               
1000    216.836                 137.557               
1100    220.252                 136.814               
1200    223.562                 136.167               
1300    226.769                 135.602               
1400    229.875                 135.105               
1500    232.885                 134.662               
1600    235.802                 134.262               
1700    238.632                 133.896               
1800    241.378                 133.554               
1900    244.045                 133.230               
2000    246.636                 132.917               
2100    249.155                 132.610               
2200    251.606                 132.305               
2300    253.991                 131.999               
2400    256.315                 131.688               
2500    258.579                 131.369               
2600    260.787                 131.041               
2700    262.940                 130.701               
2800    265.042                 130.348               
2900    267.095                 129.980               
3000    269.101                 129.595               
3100    271.061                 129.193               
3200    272.979                 128.772               
3300    274.854                 128.331               
3400    276.690                 127.869               
3500    278.488                 127.385               
3600    280.248                 126.879               
3700    281.974                 126.349               
3800    283.665                 125.796               
3900    285.324                 125.217               
4000    286.951                 124.613               
4100    288.548                 123.984               
4200    290.115                 123.328               
4300    291.654                 122.645               
4400    293.166                 121.936               
4500    294.652                 121.199               
4600    296.112                 120.436               
4700    297.547                 119.645               
4800    298.958                 118.827               
4900    300.347                 117.982               
5000    301.712                 117.111               
5100    303.057                 116.214               
5200    304.380                 115.292               
5300    305.683                 114.345               
5400    306.966                 113.373               
5500    308.230                 112.379               
5600    309.475                 111.362               
5700    310.702                 110.324               
5800    311.911                 109.266               
5900    313.104                 108.188               
6000    314.280                 107.094               
