T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     220.004                 -402.425              
200     150.854                 -401.240              
298.15  142.336                 -399.405              
300     142.338                 -399.366              
400     146.251                 -397.025              
500     153.973                 -393.977              
600     165.924                 -347.103              
700     185.774                 -342.548              
800     203.060                 -338.323              
900     218.370                 -334.543              
1000    232.108                 -331.507              
1100    244.568                 -329.386              
1200    255.967                 -326.730              
1300    266.471                 -322.443              
1400    276.211                 -318.254              
1500    285.291                 -314.162              
