T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  155.552                 1496.793              
300     155.552                 1496.832              
400     156.707                 1498.948              
500     158.903                 1501.108              
600     161.389                 1503.338              
700     163.914                 1505.640              
800     166.385                 1508.002              
900     168.769                 1510.412              
1000    171.054                 1512.853              
1100    173.239                 1515.316              
1200    175.328                 1517.790              
1300    177.325                 1520.269              
1400    179.237                 1522.749              
1500    181.070                 1525.228              
1600    182.829                 1527.704              
1700    184.519                 1530.177              
1800    186.146                 1532.647              
1900    187.713                 1535.115              
2000    189.226                 1537.584              
2100    190.688                 1540.053              
2200    192.102                 1542.524              
2300    193.471                 1545.000              
2400    194.799                 1547.482              
2500    196.088                 1549.970              
2600    197.340                 1552.467              
2700    198.558                 1554.973              
2800    199.744                 1557.488              
2900    200.899                 1560.012              
3000    202.025                 1562.544              
3100    203.124                 1565.084              
3200    204.197                 1567.630              
3300    205.245                 1570.180              
3400    206.270                 1572.731              
3500    207.273                 1575.282              
3600    208.254                 1577.829              
3700    209.215                 1580.369              
3800    210.157                 1582.898              
3900    211.079                 1585.414              
4000    211.983                 1587.912              
4100    212.870                 1590.390              
4200    213.740                 1592.844              
4300    214.593                 1595.271              
4400    215.430                 1597.667              
4500    216.252                 1600.030              
4600    217.059                 1602.358              
4700    217.852                 1604.648              
4800    218.630                 1606.898              
4900    219.394                 1609.106              
5000    220.145                 1611.271              
5100    220.883                 1613.391              
5200    221.608                 1615.466              
5300    222.321                 1617.495              
5400    223.021                 1619.477              
5500    223.710                 1621.412              
5600    224.387                 1623.301              
5700    225.053                 1625.143              
5800    225.707                 1626.939              
5900    226.351                 1628.690              
6000    226.984                 1630.396              
