T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     572.231                 -739.844              
200     473.038                 -741.917              
250     463.463                 -743.586              
298.15  461.347                 -767.764              
300     461.349                 -767.897              
350     462.925                 -829.242              
400     466.436                 -828.965              
450     470.988                 -828.738              
500     476.090                 -828.560              
600     486.940                 -828.353              
700     497.847                 -828.359              
800     508.398                 -828.602              
900     518.448                 -829.116              
1000    527.964                 -847.114              
1100    536.958                 -848.273              
1200    545.460                 -849.443              
1300    553.506                 -850.626              
1400    561.133                 -1106.643             
1500    568.376                 -1105.152             
1600    575.268                 -1103.681             
1700    581.838                 -1102.230             
1800    588.112                 -1100.804             
1900    594.115                 -1099.407             
2000    599.868                 -1098.042             
2100    605.389                 -1096.714             
2200    610.696                 -1095.426             
2300    615.805                 -1094.180             
2400    620.729                 -1092.980             
2500    625.480                 -1091.828             
2600    630.071                 -1090.724             
2700    634.511                 -1089.669             
2800    638.810                 -1088.663             
2900    642.976                 -1087.704             
3000    647.018                 -1086.793             
3100    650.941                 -1085.927             
3200    654.754                 -1085.104             
3300    658.461                 -1084.323             
3400    662.069                 -1083.582             
3500    665.583                 -1082.880             
3600    669.006                 -1082.214             
3700    672.345                 -1081.585             
3800    675.603                 -1080.990             
3900    678.783                 -1080.430             
4000    681.890                 -1079.905             
4100    684.926                 -1079.414             
4200    687.894                 -1078.959             
4300    690.799                 -1078.540             
4400    693.641                 -1078.158             
4500    696.425                 -1077.815             
4600    699.152                 -1077.514             
4700    701.824                 -1077.255             
4800    704.444                 -1077.043             
4900    707.013                 -1076.878             
5000    709.534                 -1076.764             
5100    712.008                 -1076.703             
5200    714.438                 -1076.698             
5300    716.824                 -1076.751             
5400    719.168                 -1076.866             
5500    721.471                 -1077.046             
5600    723.736                 -1077.293             
5700    725.962                 -1077.611             
5800    728.152                 -1078.003             
5900    730.307                 -1078.471             
6000    732.428                 -1079.019             
