T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     63.375                  -541.270              
200     38.164                  -542.394              
298.15  34.769                  -542.665              
300     34.770                  -542.665              
400     36.408                  -542.491              
500     39.648                  -542.092              
600     43.422                  -541.541              
700     47.331                  -540.857              
800     51.214                  -540.035              
900     55.001                  -539.111              
1000    58.667                  -538.152              
1100    62.203                  -537.219              
1200    65.613                  -540.300              
1300    68.990                  -534.515              
1400    72.394                  -532.827              
1500    75.660                  -531.063              
1600    78.802                  -529.238              
1700    81.833                  -527.362              
1800    84.761                  -525.452              
1900    87.597                  -523.520              
2000    90.347                  -536.265              
2100    93.770                  -494.108              
2200    97.243                  -494.041              
2300    100.547                 -493.986              
2400    103.697                 -493.942              
2500    106.707                 -493.909              
2600    109.588                 -493.886              
2700    112.351                 -493.874              
2800    115.005                 -493.872              
2900    117.558                 -493.880              
3000    120.019                 -493.898              
3100    122.392                 -493.925              
3200    124.685                 -493.962              
3300    126.902                 -494.006              
3400    129.048                 -494.060              
3500    131.129                 -494.121              
3600    133.146                 -494.190              
3700    135.105                 -903.365              
3800    137.008                 -902.214              
3900    138.859                 -901.125              
4000    140.661                 -900.098              
4100    142.415                 -899.129              
4200    144.124                 -898.218              
4300    145.791                 -897.362              
4400    147.418                 -896.559              
4500    149.006                 -895.809              
