T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  203.342                 -4196.552             
300     203.347                 -4196.572             
400     213.108                 -4196.379             
500     233.290                 -4193.800             
600     257.889                 -4188.839             
700     284.419                 -4186.327             
800     311.705                 -4176.749             
900     339.098                 -4165.426             
1000    366.203                 -4152.890             
1100    392.778                 -4139.548             
1200    418.678                 -4125.774             
1300    443.819                 -4111.850             
1400    468.160                 -4097.997             
1500    491.688                 -4084.360             
1600    514.408                 -4071.001             
1700    536.342                 -4057.931             
1800    557.517                 -4045.156             
1900    577.968                 -4032.686             
2000    597.728                 -4020.525             
