T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  167.556                 1378.801              
300     167.556                 1378.850              
350     167.838                 1380.190              
400     168.467                 1381.530              
450     169.286                 1382.865              
500     170.205                 1384.192              
600     172.158                 1386.817              
700     174.115                 1389.398              
800     176.000                 1391.936              
900     177.785                 1394.436              
1000    179.467                 1396.902              
1100    181.046                 1399.340              
1200    182.532                 1401.753              
1300    183.930                 1404.146              
1400    185.250                 1406.520              
1500    186.497                 1408.878              
1600    187.679                 1411.223              
1700    188.801                 1413.556              
1800    189.870                 1415.878              
1900    190.888                 1418.191              
2000    191.862                 1420.495              
2100    192.793                 1422.792              
2200    193.687                 1425.081              
2300    194.545                 1427.363              
2400    195.370                 1429.639              
2500    196.165                 1431.909              
2600    196.932                 1434.173              
2700    197.672                 1436.431              
2800    198.389                 1438.683              
2900    199.082                 1440.930              
3000    199.754                 1443.171              
3100    200.406                 1445.409              
3200    201.039                 1447.642              
3300    201.654                 1449.872              
3400    202.252                 1452.099              
3500    202.835                 1454.325              
3600    203.403                 1456.550              
3700    203.956                 1458.775              
3800    204.497                 1461.002              
3900    205.024                 1463.232              
4000    205.539                 1465.466              
4100    206.043                 1467.705              
4200    206.535                 1469.950              
4300    207.017                 1472.202              
4400    207.489                 1474.463              
4500    207.951                 1476.733              
4600    208.404                 1479.014              
4700    208.849                 1481.307              
4800    209.284                 1483.612              
4900    209.712                 1485.930              
5000    210.132                 1488.262              
5100    210.544                 1490.608              
5200    210.949                 1492.970              
5300    211.347                 1495.346              
5400    211.738                 1497.739              
5500    212.122                 1500.148              
5600    212.501                 1502.573              
5700    212.873                 1505.015              
5800    213.239                 1507.474              
5900    213.600                 1509.950              
6000    213.955                 1512.442              
