T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     375.407                 -483.820              
200     321.206                 -486.491              
250     315.755                 -488.060              
298.15  314.534                 -500.825              
300     314.535                 -500.917              
350     315.458                 -532.285              
400     317.529                 -532.902              
450     320.231                 -533.645              
500     323.275                 -540.530              
600     329.787                 -542.164              
700     336.374                 -543.628              
800     342.775                 -545.002              
900     348.893                 -546.345              
1000    354.702                 -547.667              
1100    360.205                 -548.972              
1200    365.416                 -550.263              
1300    370.355                 -551.545              
1400    375.043                 -552.817              
1500    379.501                 -554.076              
1600    383.746                 -555.323              
1700    387.797                 -847.035              
1800    391.669                 -846.762              
1900    395.375                 -846.503              
2000    398.929                 -846.263              
2100    402.343                 -846.045              
2200    405.625                 -845.853              
2300    408.786                 -845.690              
2400    411.834                 -845.561              
2500    414.777                 -845.468              
2600    417.621                 -845.416              
2700    420.373                 -845.406              
2800    423.038                 -845.441              
2900    425.621                 -845.524              
3000    428.128                 -845.656              
3100    430.562                 -845.839              
3200    432.928                 -846.074              
3300    435.230                 -846.360              
3400    437.469                 -846.700              
3500    439.651                 -847.094              
3600    441.778                 -847.541              
3700    443.851                 -848.043              
3800    445.875                 -848.599              
3900    447.851                 -849.211              
4000    449.782                 -849.878              
4100    451.669                 -850.603              
4200    453.515                 -851.384              
4300    455.320                 -852.225              
4400    457.088                 -853.084              
4500    458.819                 -854.027              
4600    460.514                 -855.035              
4700    462.177                 -856.105              
4800    463.806                 -857.240              
4900    465.405                 -858.441              
5000    466.973                 -859.711              
5100    468.513                 -861.041              
5200    470.025                 -862.454              
5300    471.509                 -863.944              
5400    472.968                 -865.513              
5500    474.402                 -867.166              
5600    475.812                 -868.904              
5700    477.198                 -870.732              
5800    478.561                 -872.653              
5900    479.903                 -874.670              
6000    481.223                 -876.786              
