T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     249.315                 217.420               
200     221.843                 215.159               
250     219.195                 214.026               
298.15  218.603                 212.966               
300     218.604                 212.926               
350     219.057                 211.901               
400     220.089                 210.974               
450     221.461                 210.153               
500     223.040                 209.436               
600     226.529                 208.288               
700     230.206                 207.469               
800     233.919                 206.916               
900     237.595                 206.579               
1000    241.198                 206.417               
1100    244.710                 206.398               
1200    248.124                 206.495               
1300    251.437                 206.685               
1400    254.650                 206.950               
1500    257.765                 207.275               
1600    260.785                 207.649               
1700    263.713                 208.061               
1800    266.555                 208.504               
1900    269.313                 208.972               
2000    271.991                 209.457               
2100    274.593                 209.957               
2200    277.122                 210.468               
2300    279.583                 210.986               
2400    281.978                 211.508               
2500    284.310                 212.034               
2600    286.583                 212.560               
2700    288.798                 213.085               
2800    290.959                 213.608               
2900    293.067                 214.127               
3000    295.126                 214.642               
3100    297.138                 215.151               
3200    299.103                 215.653               
3300    301.025                 216.149               
3400    302.906                 216.636               
3500    304.746                 217.114               
3600    306.547                 217.583               
3700    308.312                 218.041               
3800    310.040                 218.490               
3900    311.735                 218.927               
4000    313.397                 219.352               
4100    315.026                 219.766               
4200    316.626                 220.168               
4300    318.196                 220.557               
4400    319.737                 220.933               
4500    321.251                 221.296               
4600    322.738                 221.646               
4700    324.200                 221.984               
4800    325.637                 222.308               
4900    327.050                 222.619               
5000    328.439                 222.917               
5100    329.807                 223.202               
5200    331.152                 223.475               
5300    332.476                 223.736               
5400    333.780                 223.986               
5500    335.064                 224.224               
5600    336.329                 224.452               
5700    337.575                 224.670               
5800    338.803                 224.878               
5900    340.013                 225.076               
6000    341.207                 225.267               
