T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     224.496                 137.541               
200     198.614                 138.547               
250     196.164                 138.977               
298.15  195.628                 139.327               
300     195.629                 139.340               
350     196.022                 139.644               
400     196.892                 138.794               
450     198.010                 138.679               
500     199.255                 138.515               
600     201.881                 138.381               
700     204.505                 138.370               
800     207.036                 138.452               
900     209.448                 112.044               
1000    211.738                 112.871               
1100    213.910                 113.722               
1200    215.972                 114.592               
1300    217.934                 115.478               
1400    219.804                 116.376               
1500    221.589                 117.280               
1600    223.296                 118.188               
1700    224.932                 119.099               
1800    226.503                 120.009               
1900    228.013                 120.919               
2000    229.467                 121.826               
2100    230.868                 122.731               
2200    232.221                 123.632               
2300    233.529                 124.530               
2400    234.794                 125.425               
2500    236.020                 126.316               
2600    237.209                 127.203               
2700    238.362                 128.086               
2800    239.483                 128.967               
2900    240.572                 129.843               
3000    241.632                 130.716               
3100    242.664                 131.585               
3200    243.669                 132.451               
3300    244.650                 133.313               
3400    245.607                 134.171               
3500    246.540                 135.025               
3600    247.453                 135.876               
3700    248.344                 136.722               
3800    249.216                 137.565               
3900    250.069                 138.403               
4000    250.905                 139.237               
4100    251.722                 140.066               
4200    252.524                 140.890               
4300    253.309                 141.710               
4400    254.079                 142.526               
4500    254.835                 143.336               
4600    255.576                 144.142               
4700    256.304                 144.943               
4800    257.019                 145.740               
4900    257.721                 146.533               
5000    258.411                 147.321               
5100    259.090                 148.106               
5200    259.757                 148.886               
5300    260.413                 149.664               
5400    261.059                 150.438               
5500    261.694                 151.210               
5600    262.320                 151.980               
5700    262.936                 152.748               
5800    263.543                 153.516               
5900    264.141                 154.283               
6000    264.730                 155.050               
