T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  113.802                 -1425.373             
300     113.804                 -1425.373             
400     119.593                 -1425.472             
500     131.788                 -1428.646             
600     146.469                 -1424.259             
700     161.901                 -1418.927             
800     177.274                 -1413.298             
900     192.201                 1460.810              
1000    206.518                 -1454.024             
1100    220.176                 -1447.337             
1200    233.176                 1440.735              
1300    245.545                 -1434.210             
1400    257.321                 -1427.749             
1500    268.543                 -1421.342             
1600    279.253                 -1414.985             
1700    289.488                 -1699.147             
1800    299.283                 -1691.378             
1900    308.671                 -1683.671             
2000    317.683                 -1676.027             
