T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     38.578                  -16.215               
200     24.675                  -17.147               
250     23.192                  -17.323               
298.15  22.853                  -17.460               
300     22.853                  -17.465               
350     23.116                  -18.311               
400     23.711                  -18.490               
450     24.497                  -18.631               
500     25.390                  -18.739               
600     27.330                  -18.859               
700     29.324                  -18.912               
800     31.335                  -18.196               
900     33.380                  -17.547               
1000    35.359                  -17.174               
