T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     208.978                 592.071               
200     185.708                 593.317               
250     183.520                 593.782               
298.15  183.040                 594.128               
300     183.040                 594.139               
350     183.395                 594.403               
400     184.185                 594.583               
450     185.206                 594.687               
500     186.349                 594.725               
600     188.778                 594.638               
700     191.225                 594.397               
800     193.603                 594.062               
900     195.884                 593.675               
1000    198.062                 593.265               
1100    200.140                 592.850               
1200    202.126                 592.443               
1300    204.025                 592.050               
1400    205.846                 591.673               
1500    207.595                 591.314               
1600    209.278                 590.972               
1700    210.899                 590.644               
1800    212.464                 590.329               
1900    213.977                 590.023               
2000    215.440                 589.723               
2100    216.857                 589.426               
2200    218.232                 589.130               
2300    219.566                 588.832               
2400    220.861                 588.529               
2500    222.121                 588.219               
2600    223.346                 587.901               
2700    224.539                 587.572               
2800    225.701                 587.231               
2900    226.833                 586.878               
3000    227.938                 586.510               
3100    229.015                 586.127               
3200    230.067                 585.729               
3300    231.095                 585.314               
3400    232.100                 584.883               
3500    233.082                 584.435               
3600    234.042                 583.970               
3700    234.982                 583.487               
3800    235.903                 582.988               
3900    236.804                 582.471               
4000    237.687                 581.937               
4100    238.553                 581.386               
4200    239.402                 580.819               
4300    240.235                 580.235               
4400    241.052                 579.635               
4500    241.854                 579.020               
4600    242.641                 578.388               
4700    243.414                 577.742               
4800    244.174                 577.082               
4900    244.921                 576.407               
5000    245.655                 575.719               
5100    246.378                 575.018               
5200    247.088                 574.304               
5300    247.787                 573.579               
5400    248.475                 572.842               
5500    249.152                 572.095               
5600    249.819                 571.337               
5700    250.476                 570.571               
5800    251.123                 569.795               
5900    251.760                 569.012               
6000    252.389                 568.221               
