T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  246.449                 -1400.139             
300     246.452                 -1400.159             
400     251.962                 -1406.897             
500     262.869                 -1407.406             
600     275.640                 -1406.482             
700     288.988                 -1404.117             
800     302.434                 -1400.103             
900     315.853                 -1447.139             
1000    328.980                 -1575.703             
1100    341.603                 -1568.081             
1200    353.689                 -1560.555             
1300    365.243                 1553.113              
1400    376.283                 -1545.751             
1500    386.836                 -1538.463             
1600    396.932                 -1531.249             
1700    406.600                 -1524.110             
1800    415.870                 -1517.048             
1900    424.769                 -1510.070             
2000    433.322                 -1503.179             
2100    441.553                 -1496.384             
2200    449.484                 -1489.693             
2300    457.133                 -1483.114             
2400    464.519                 -1476.658             
2500    471.659                 -1470.335             
2600    478.568                 -1464.154             
2700    485.260                 -1458.128             
2800    491.747                 -1452.266             
2900    498.041                 -1446.581             
3000    504.153                 -1441.084             
