T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     363.997                 -172.863              
200     322.179                 -173.532              
250     318.109                 -173.793              
298.15  317.205                 -174.054              
300     317.207                 -174.065              
350     317.882                 -174.357              
400     319.390                 -174.673              
450     321.349                 -175.014              
500     323.548                 -175.380              
600     328.233                 -176.178              
700     332.952                 -181.921              
800     337.524                 -182.870              
900     341.883                 -183.797              
1000    346.014                 -184.701              
1100    349.922                 -185.583              
1200    353.618                 -186.441              
1300    357.117                 -187.283              
1400    360.436                 -188.124              
1500    363.589                 -188.973              
1600    366.590                 -189.838              
1700    369.451                 -190.723              
1800    372.185                 -191.631              
1900    374.800                 -192.567              
2000    377.308                 -193.532              
2100    379.715                 -371.749              
2200    382.029                 -372.389              
2300    384.256                 -373.130              
2400    386.404                 -373.975              
2500    388.476                 -374.927              
2600    390.479                 -375.985              
2700    392.416                 -377.148              
2800    394.292                 -378.414              
2900    396.110                 -379.777              
3000    397.874                 -381.232              
3100    399.587                 -382.773              
3200    401.251                 -384.392              
3300    402.870                 -386.081              
3400    404.445                 -387.830              
3500    405.980                 -389.632              
3600    407.476                 -391.476              
3700    408.934                 -393.353              
3800    410.358                 -395.254              
3900    411.748                 -397.171              
4000    413.107                 -399.094              
4100    414.434                 -401.016              
4200    415.733                 -402.928              
4300    417.004                 -404.824              
4400    418.249                 -406.697              
4500    419.468                 -408.539              
4600    420.662                 -410.347              
4700    421.834                 -412.114              
4800    422.983                 -413.836              
4900    424.110                 -415.509              
5000    425.217                 -417.130              
5100    426.304                 -418.695              
5200    427.372                 -420.201              
5300    428.421                 -421.647              
5400    429.453                 -423.031              
5500    430.468                 -424.352              
5600    431.466                 -425.608              
5700    432.448                 -426.798              
5800    433.415                 -427.924              
5900    434.368                 -428.982              
6000    435.306                 -429.976              
