T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     465.521                 -9.825                
200     383.046                 -9.215                
250     374.932                 -8.720                
298.15  373.129                 -8.368                
300     373.132                 -8.359                
350     374.482                 -12.978               
400     377.500                 -13.082               
450     381.425                 -13.238               
500     385.839                 -13.451               
600     395.269                 -14.030               
700     404.811                 -14.781               
800     414.102                 -15.680               
900     423.011                 -16.725               
1000    431.500                 -17.931               
1100    439.573                 -177.226              
1200    447.246                 -176.702              
1300    454.546                 -176.230              
1400    461.500                 -175.804              
1500    468.133                 -175.417              
1600    474.470                 -175.069              
1700    480.534                 -174.757              
1800    486.346                 -174.481              
1900    491.924                 -174.241              
2000    497.286                 -174.041              
2100    502.447                 -173.881              
2200    507.420                 -173.766              
2300    512.218                 -173.699              
2400    516.854                 -173.684              
2500    521.336                 -173.726              
2600    525.675                 -173.831              
2700    529.880                 -174.002              
2800    533.958                 -174.248              
2900    537.916                 -174.573              
3000    541.762                 -174.984              
3100    545.501                 -175.488              
3200    549.139                 -176.094              
3300    552.682                 -176.789              
3400    556.133                 -177.609              
3500    559.498                 -178.547              
3600    562.781                 -179.619              
3700    565.986                 -180.830              
3800    569.116                 -182.188              
3900    572.174                 -183.704              
4000    575.164                 -185.374              
4100    578.089                 -187.220              
4200    580.952                 -189.258              
4300    583.754                 -191.491              
4400    586.499                 -193.373              
4500    589.189                 -195.885              
4600    591.826                 -198.594              
4700    594.412                 -201.465              
4800    596.949                 -204.323              
4900    599.439                 -207.595              
5000    601.883                 -211.075              
5100    604.283                 -214.766              
5200    606.641                 -218.669              
5300    608.958                 -222.784              
5400    611.236                 -227.113              
5500    613.475                 -231.652              
5600    615.678                 -236.402              
5700    617.844                 -240.670              
5800    619.976                 -245.745              
5900    622.075                 -251.012              
6000    624.141                 -256.468              
