T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     533.649                 -258.633              
200     440.710                 -258.633              
250     431.562                 -258.595              
298.15  429.526                 -258.571              
300     429.529                 -258.571              
350     431.055                 -258.570              
400     434.468                 -258.596              
450     438.907                 -258.655              
500     443.894                 -258.743              
600     454.531                 -259.017              
700     465.257                 -259.438              
800     475.654                 -260.002              
900     485.575                 -260.724              
1000    494.982                 -261.619              
1100    503.882                 -262.731              
1200    512.303                 -264.119              
1300    520.278                 -265.912              
1400    527.843                 -307.574              
1500    535.031                 -309.850              
1600    541.874                 -312.135              
1700    548.400                 -314.428              
1800    554.635                 -316.732              
1900    560.602                 -319.047              
2000    566.322                 -321.376              
2100    571.814                 -323.718              
2200    577.094                 -326.078              
2300    582.178                 -328.456              
2400    587.078                 -330.854              
2500    591.809                 -333.275              
2600    596.379                 -335.721              
2700    600.801                 -338.193              
2800    605.083                 -340.693              
2900    609.233                 -1243.833             
3000    613.259                 -1244.005             
3100    617.169                 -1244.357             
3200    620.968                 -1244.888             
3300    624.663                 -1245.599             
3400    628.259                 -1246.487             
3500    631.761                 -1247.548             
3600    635.174                 -1248.778             
3700    638.503                 -1250.168             
3800    641.751                 -1251.710             
3900    644.922                 -1253.396             
4000    648.020                 -1255.215             
4100    651.048                 -1257.157             
4200    654.009                 -1259.211             
4300    656.905                 -1261.365             
4400    659.741                 -1263.609             
4500    662.517                 -1265.931             
4600    665.237                 -1268.322             
4700    667.903                 -1270.770             
4800    670.517                 -1273.265             
4900    673.081                 -1275.800             
5000    675.596                 -1278.365             
5100    678.065                 -1280.952             
5200    680.489                 -1283.554             
5300    682.870                 -1286.164             
5400    685.209                 -1288.777             
5500    687.508                 -1291.389             
5600    689.768                 -1293.994             
5700    691.990                 -1296.590             
5800    694.176                 -1299.173             
5900    696.327                 -1301.743             
6000    698.443                 -1304.296             
