T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  186.168                 -234.239              
300     186.170                 -234.212              
400     189.878                 -248.943              
500     196.904                 -290.220              
600     204.804                 -287.043              
700     212.750                 -283.939              
800     220.471                 280.389               
900     227.951                 -276.075              
1000    235.213                 -271.008              
1100    242.279                 -265.200              
1200    249.170                 -262.369              
1300    255.905                 -254.559              
1400    262.500                 -245.949              
1500    268.971                 -236.560              
1600    275.329                 -226.413              
1700    281.586                 -215.529              
1800    287.751                 -203.925              
1900    293.832                 -191.613              
2000    299.837                 -178.604              
