T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  175.801                 238.531               
300     175.802                 238.496               
350     176.133                 231.817               
400     176.855                 230.702               
450     177.772                 229.562               
500     178.780                 228.395               
600     180.872                 225.996               
700     182.922                 223.542               
800     184.865                 221.050               
900     186.687                 218.533               
1000    188.390                 216.003               
1100    189.985                 213.469               
1200    191.480                 210.933               
1300    192.887                 208.401               
1400    194.214                 205.873               
1500    195.469                 203.350               
1600    196.660                 200.832               
1700    197.793                 198.318               
1800    198.872                 195.810               
1900    199.903                 193.305               
2000    200.890                 190.803               
2100    201.836                 188.304               
2200    202.744                 185.807               
2300    203.618                 183.312               
2400    204.459                 180.818               
2500    205.270                 -80.261               
2600    206.054                 -82.221               
2700    206.812                 -84.177               
2800    207.545                 -86.131               
2900    208.255                 -88.082               
3000    208.943                 -90.032               
3100    209.611                 -91.981               
3200    210.260                 -93.929               
3300    210.891                 -95.877               
3400    211.505                 -97.825               
3500    212.102                 -99.774               
3600    212.684                 -101.723              
3700    213.252                 -103.673              
3800    213.805                 -105.624              
3900    214.345                 -107.577              
4000    214.872                 -109.531              
4100    215.387                 -111.488              
4200    215.891                 -113.447              
4300    216.383                 -115.408              
4400    216.865                 -117.373              
4500    217.336                 -119.341              
4600    217.798                 -121.312              
4700    218.250                 -123.288              
4800    218.693                 -125.267              
4900    219.128                 -127.252              
5000    219.554                 -129.241              
5100    219.972                 -131.236              
5200    220.382                 -133.236              
5300    220.785                 -135.243              
5400    221.181                 -137.256              
5500    221.570                 -139.277              
5600    221.951                 -141.305              
5700    222.327                 -143.341              
5800    222.696                 -145.385              
5900    223.059                 -147.438              
6000    223.416                 -149.501              
