T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     235.431                 832.053               
200     203.335                 834.863               
250     200.097                 836.384               
298.15  199.382                 837.737               
300     199.383                 837.785               
350     199.902                 838.960               
400     201.035                 839.882               
450     202.469                 840.570               
500     204.042                 841.055               
600     207.299                 841.547               
700     210.488                 841.578               
800     213.520                 841.295               
900     216.373                 840.793               
1000    219.054                 840.132               
1100    221.575                 839.353               
1200    223.950                 838.484               
1300    226.194                 837.548               
1400    228.320                 836.559               
1500    230.338                 835.528               
1600    232.260                 834.465               
1700    234.094                 833.375               
1800    235.849                 832.266               
1900    237.530                 831.140               
2000    239.145                 830.000               
2100    240.697                 828.849               
2200    242.194                 827.688               
2300    243.637                 826.518               
2400    245.032                 825.341               
2500    246.382                 824.156               
2600    247.689                 822.965               
2700    248.957                 821.767               
2800    250.188                 820.563               
2900    251.383                 819.353               
3000    252.546                 818.136               
3100    253.678                 816.914               
3200    254.781                 815.685               
3300    255.857                 814.450               
3400    256.906                 813.210               
3500    257.930                 811.963               
3600    258.931                 810.712               
3700    259.909                 809.454               
3800    260.866                 808.192               
3900    261.802                 806.924               
4000    262.719                 805.652               
4100    263.618                 804.375               
4200    264.498                 803.093               
4300    265.362                 801.807               
4400    266.209                 800.517               
4500    267.041                 799.223               
4600    267.857                 797.925               
4700    268.659                 796.624               
4800    269.448                 795.320               
4900    270.222                 794.013               
5000    270.985                 792.703               
5100    271.734                 791.390               
5200    272.472                 790.075               
5300    273.198                 788.757               
5400    273.914                 787.438               
5500    274.618                 786.116               
5600    275.312                 784.792               
5700    275.997                 783.467               
5800    276.671                 782.140               
5900    277.336                 780.812               
6000    277.992                 779.482               
