T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     172.080                 -189.180              
200     108.872                 -190.599              
298.15  101.387                 -191.836              
300     101.388                 -191.856              
400     104.885                 -195.583              
500     111.743                 -196.439              
600     119.722                 -196.771              
700     128.014                 -196.558              
800     136.293                 -195.870              
900     144.404                 -194.851              
1000    152.275                 -193.622              
1100    159.874                 -192.264              
1200    167.192                 -287.627              
1300    174.229                 -285.360              
1400    180.990                 -283.162              
1500    187.485                 -281.069              
1600    193.723                 -279.090              
1700    199.718                 -277.224              
1800    205.483                 -275.473              
1900    211.033                 -273.829              
2000    216.379                 -272.279              
