T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     228.282                 -247.148              
200     201.451                 -248.222              
298.15  198.339                 -249.203              
300     198.340                 -249.221              
400     199.699                 -250.135              
500     202.314                 -250.954              
600     205.303                 -251.681              
700     208.366                 -252.320              
800     211.389                 -252.873              
900     214.328                 -253.346              
1000    217.168                 -253.744              
1100    219.904                 -254.078              
1200    222.540                 -254.354              
1300    225.078                 -254.581              
1400    227.525                 -254.767              
1500    229.884                 -254.917              
1600    232.162                 -255.038              
1700    234.363                 -255.136              
1800    236.491                 -255.214              
1900    238.551                 -255.277              
2000    240.547                 -255.328              
2100    242.483                 -255.371              
2200    244.361                 -255.407              
2300    246.185                 -255.439              
2400    247.958                 -255.470              
2500    249.683                 -255.500              
2600    251.361                 -255.531              
2700    252.996                 -255.564              
2800    254.589                 -255.601              
2900    256.143                 -255.642              
3000    257.660                 -255.688              
3100    259.140                 -255.740              
3200    260.586                 -255.799              
3300    261.999                 -255.864              
3400    263.381                 -255.937              
3500    264.734                 -256.018              
3600    266.057                 -256.107              
3700    267.353                 -256.205              
3800    268.623                 -256.312              
3900    269.867                 -256.428              
4000    271.087                 -256.554              
4100    272.283                 -256.690              
4200    273.457                 -256.837              
4300    274.609                 -256.994              
4400    275.741                 -257.163              
4500    276.852                 -257.342              
4600    277.944                 -257.532              
4700    279.016                 -257.734              
4800    280.071                 -257.947              
4900    281.108                 -258.173              
5000    282.129                 -258.409              
5100    283.133                 -258.658              
5200    284.121                 -258.918              
5300    285.093                 -259.190              
5400    286.051                 -259.473              
5500    286.994                 -259.768              
5600    287.923                 -260.075              
5700    288.839                 -260.392              
5800    289.741                 -260.721              
5900    290.631                 -261.060              
6000    291.508                 -261.410              
