T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     86.220                  0.                    
200     64.988                  0.                    
250     62.933                  0.                    
298.15  62.475                  0.                    
300     62.476                  0.                    
350     62.824                  0.                    
400     63.622                  0.                    
450     64.706                  0.                    
500     65.997                  0.                    
600     69.031                  0.                    
700     72.186                  0.                    
800     75.299                  0.                    
900     78.289                  0.                    
1000    81.116                  0.                    
1100    83.784                  8.370                 
1200    86.305                  -8.606                
1300    88.688                  -8.741                
1400    90.946                  -8.799                
1500    93.088                  -8.801                
