T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     380.084                 -544.846              
200     327.402                 -545.309              
250     322.172                 -545.448              
298.15  321.001                 -545.552              
300     321.003                 -545.555              
350     321.888                 -545.643              
400     323.879                 -545.719              
450     326.481                 -545.792              
500     329.420                 -545.867              
600     335.725                 -546.035              
700     342.125                 -546.241              
800     348.362                 -546.476              
900     354.338                 -546.780              
1000    360.025                 -547.219              
1100    365.421                 -547.862              
1200    370.539                 -552.693              
1300    375.396                 -553.020              
1400    380.012                 -553.438              
1500    384.405                 -553.958              
1600    388.592                 -554.596              
1700    392.591                 -555.366              
1800    396.415                 -556.281              
1900    400.079                 -557.357              
2000    403.594                 -573.294              
2100    406.971                 -575.482              
2200    410.221                 -577.690              
2300    413.351                 -579.919              
2400    416.371                 -582.172              
2500    419.288                 -584.450              
2600    422.108                 -586.753              
2700    424.837                 -589.084              
2800    427.481                 -591.441              
2900    430.044                 -593.827              
3000    432.532                 -596.241              
3100    434.949                 -598.682              
3200    437.299                 -601.150              
3300    439.584                 -603.643              
3400    441.810                 -606.161              
3500    443.977                 -608.701              
3600    446.091                 -611.261              
3700    448.152                 -1022.938             
3800    450.164                 -1024.297             
3900    452.129                 -1025.725             
4000    454.049                 -1027.217             
4100    455.925                 -1028.768             
4200    457.761                 -1030.375             
4300    459.557                 -1032.034             
4400    461.316                 -1033.739             
4500    463.038                 -1035.487             
4600    464.726                 -1037.273             
4700    466.380                 -1039.093             
4800    468.002                 -1040.943             
4900    469.593                 -1042.819             
5000    471.155                 -1044.718             
5100    472.687                 -1046.636             
5200    474.193                 -1048.570             
5300    475.671                 -1050.516             
5400    477.124                 -1052.473             
5500    478.552                 -1054.437             
5600    479.956                 -1056.406             
5700    481.337                 -1058.379             
5800    482.695                 -1060.352             
5900    484.031                 -1062.325             
6000    485.347                 -1064.296             
