T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  48.366                  -532.609              
300     48.367                  -532.614              
400     49.902                  -532.636              
500     52.956                  -532.414              
600     56.514                  -532.106              
700     60.188                  -531.794              
800     63.816                  -531.525              
900     67.330                  -531.331              
1000    70.704                  -539.830              
1100    73.930                  -539.865              
1200    77.012                  -539.864              
1300    79.955                  -539.829              
1400    82.768                  -667.172              
1500    85.459                  -665.724              
1600    88.039                  -664.246              
1700    90.513                  -662.740              
1800    92.891                  -661.206              
1900    95.180                  -659.645              
2000    97.385                  -658.059              
2100    99.512                  -656.447              
2200    101.579                 -653.736              
2300    103.599                 -651.037              
2400    105.571                 -648.350              
2500    107.498                 -645.674              
2600    109.379                 -643.012              
2700    111.216                 -640.362              
2800    113.011                 -637.725              
2900    114.764                 -635.103              
3000    116.477                 -632.496              
3100    118.152                 -629.904              
3200    119.790                 627.329               
3300    121.391                 -624.772              
3400    122.959                 -622.235              
3500    124.493                 -619.719              
3600    125.994                 -617.226              
3700    127.465                 -614.757              
3800    128.906                 -612.315              
3900    130.319                 -609.901              
4000    131.704                 -607.518              
4100    133.062                 -605.167              
4200    134.394                 -602.851              
4300    135.701                 -600.572              
4400    136.984                 -598.332              
4500    138.244                 -596.133              
4600    139.482                 -593.978              
4700    140.698                 -591.869              
4800    141.893                 -589.807              
4900    143.067                 -587.796              
5000    144.222                 -585.838              
