T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     130.260                 -993.150              
200     85.716                  -994.444              
298.15  79.981                  -994.955              
300     79.983                  -994.961              
400     82.739                  -997.561              
500     88.238                  -997.415              
600     94.710                  -996.896              
700     101.476                 -996.076              
800     108.241                 -995.014              
900     114.873                 -993.767              
1000    121.310                 -992.387              
1100    127.527                 -1069.889             
1200    133.516                 -1067.376             
1300    139.275                 1064.859              
1400    144.809                 -1062.343             
1500    150.126                 -1059.820             
1600    155.237                 -1057.284             
1700    160.156                 -1054.735             
1800    164.894                 -1052.169             
1900    169.462                 -1049.588             
2000    173.873                 -1046.990             
