T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  156.423                 -1108.515             
300     156.425                 -1108.511             
400     160.944                 -1113.443             
500     169.957                 -1112.228             
600     180.729                 -1109.329             
700     192.322                 -1104.356             
800     204.319                 -1098.125             
900     216.289                 -1092.089             
1000    227.976                 -1086.226             
1100    239.264                 -1080.547             
1200    250.109                 1268.589              
1300    260.501                 -1261.466             
1400    270.452                 -1254.430             
1500    279.979                 -1247.470             
1600    289.105                 -1240.579             
1700    297.855                 -1233.753             
1800    306.252                 -1226.988             
1900    314.320                 -1220.282             
2000    322.081                 -1213.632             
2100    329.553                 -1207.037             
2200    336.757                 -1200.497             
2300    343.709                 -1194.012             
2400    350.425                 -1187.582             
2500    356.920                 -1181.206             
