T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     292.172                 220.702               
200     263.646                 219.699               
250     260.868                 218.934               
298.15  260.249                 212.547               
300     260.249                 212.501               
350     260.717                 196.821               
400     261.769                 196.564               
450     263.147                 196.316               
500     264.705                 196.076               
600     268.058                 195.611               
700     271.472                 195.150               
800     274.806                 194.690               
900     278.006                 194.183               
1000    281.053                 193.553               
1100    283.945                 192.733               
1200    286.687                 187.733               
1300    289.290                 187.248               
1400    291.763                 186.685               
1500    294.116                 186.032               
1600    296.359                 185.276               
1700    298.500                 184.404               
1800    300.548                 183.402               
1900    302.510                 182.258               
2000    304.393                 166.270               
2100    306.203                 164.051               
2200    307.945                 161.831               
2300    309.624                 159.610               
2400    311.244                 157.386               
2500    312.809                 155.159               
2600    314.323                 152.929               
2700    315.789                 150.696               
2800    317.210                 148.460               
2900    318.588                 146.220               
3000    319.927                 143.977               
3100    321.228                 141.732               
3200    322.494                 139.486               
3300    323.726                 137.239               
3400    324.926                 134.993               
3500    326.095                 132.748               
3600    327.236                 130.506               
3700    328.350                 -280.831              
3800    329.437                 -281.831              
3900    330.499                 -282.880              
4000    331.538                 -283.977              
4100    332.554                 -285.119              
4200    333.548                 -286.303              
4300    334.521                 -287.527              
4400    335.474                 -288.788              
4500    336.408                 -290.084              
4600    337.324                 -291.412              
4700    338.222                 -292.769              
4800    339.103                 -294.154              
4900    339.967                 -295.564              
5000    340.816                 -296.996              
5100    341.649                 -298.447              
5200    342.468                 -299.917              
5300    343.273                 -301.402              
5400    344.064                 -302.901              
5500    344.841                 -304.411              
5600    345.606                 -305.930              
5700    346.359                 -307.458              
5800    347.100                 -308.991              
5900    347.829                 -310.528              
6000    348.547                 -312.068              
