T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  128.999                 -178.377              
300     129.000                 -178.380              
400     131.812                 -194.539              
500     138.151                 -233.542              
600     146.168                 -228.266              
700     154.597                 -223.128              
800     162.943                 218.107               
900     171.007                 -213.193              
1000    178.716                 -208.381              
1100    186.053                 -203.671              
1200    193.023                 -199.065              
1300    199.646                 -194.569              
1400    205.944                 -190.192              
1500    211.941                 -185.943              
