T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     343.752                 -246.675              
200     298.179                 -248.749              
250     293.468                 -249.458              
298.15  292.397                 -255.588              
300     292.398                 -255.622              
350     293.223                 -270.908              
400     295.094                 -270.700              
450     297.558                 -270.444              
500     300.358                 -270.155              
600     306.409                 -269.525              
700     312.593                 -268.859              
800     318.649                 -268.180              
900     324.475                 -267.501              
1000    330.034                 -266.828              
1100    335.321                 -266.166              
1200    340.345                 -265.518              
1300    345.120                 -264.887              
1400    349.664                 -264.274              
1500    353.994                 -263.680              
1600    358.125                 -263.108              
1700    362.073                 -262.557              
1800    365.853                 -262.025              
1900    369.475                 -261.512              
2000    372.953                 -261.016              
2100    376.297                 -260.533              
2200    379.515                 -260.058              
2300    382.617                 -259.589              
2400    385.611                 -259.121              
2500    388.503                 -258.647              
2600    391.300                 -258.164              
2700    394.008                 -257.666              
2800    396.633                 -257.149              
2900    399.178                 -256.606              
3000    401.649                 -256.035              
3100    404.050                 -255.430              
3200    406.384                 -254.788              
3300    408.655                 -254.105              
3400    410.867                 -253.379              
3500    413.022                 -252.605              
3600    415.123                 -251.783              
3700    417.173                 -250.909              
3800    419.174                 -249.983              
3900    421.129                 -249.002              
4000    423.039                 -247.966              
4100    424.906                 -246.875              
4200    426.733                 -245.727              
4300    428.520                 -244.522              
4400    430.271                 -243.261              
4500    431.985                 -241.943              
4600    433.665                 -240.569              
4700    435.312                 -239.139              
4800    436.928                 -237.654              
4900    438.512                 -236.115              
5000    440.067                 -234.522              
5100    441.594                 -232.877              
5200    443.093                 -231.180              
5300    444.566                 -229.433              
5400    446.013                 -227.636              
5500    447.436                 -225.790              
5600    448.835                 -223.898              
5700    450.211                 -221.959              
5800    451.564                 -219.975              
5900    452.896                 -217.948              
6000    454.207                 -215.878              
