T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     246.446                 -288.700              
200     220.675                 -289.565              
250     218.168                 -290.009              
298.15  217.610                 -290.453              
300     217.610                 -290.471              
350     218.030                 -290.987              
400     218.971                 -294.207              
450     220.198                 -294.815              
500     221.579                 -295.396              
600     224.535                 -296.494              
700     227.525                 -297.528              
800     230.432                 -298.518              
900     233.213                 -299.488              
1000    235.856                 -300.458              
1100    238.361                 -301.449              
1200    240.736                 -399.243              
1300    242.989                 -399.405              
1400    245.130                 -399.568              
1500    247.167                 -399.730              
1600    249.109                 -399.893              
1700    250.963                 -400.055              
1800    252.737                 -400.216              
1900    254.437                 -400.376              
2000    256.069                 -400.532              
2100    257.638                 -400.685              
2200    259.147                 -400.833              
2300    260.603                 -400.974              
2400    262.007                 -401.108              
2500    263.364                 -401.234              
2600    264.677                 -401.350              
2700    265.948                 -401.457              
2800    267.181                 -401.553              
2900    268.377                 -401.639              
3000    269.538                 -401.715              
3100    270.667                 -401.782              
3200    271.765                 -401.839              
3300    272.834                 -401.887              
3400    273.875                 -401.929              
3500    274.890                 -401.964              
3600    275.881                 -401.996              
3700    276.848                 -402.025              
3800    277.792                 -402.054              
3900    278.715                 -402.084              
4000    279.617                 -402.119              
4100    280.500                 -402.161              
4200    281.364                 -402.211              
4300    282.211                 -402.275              
4400    283.040                 -402.313              
4500    283.852                 -402.388              
4600    284.649                 -402.491              
4700    285.431                 -402.615              
4800    286.198                 -402.765              
4900    286.951                 -402.942              
5000    287.691                 -403.143              
5100    288.418                 -403.384              
5200    289.132                 -403.661              
5300    289.834                 -403.979              
5400    290.524                 -404.340              
5500    291.203                 -404.747              
5600    291.871                 -405.202              
5700    292.529                 -405.709              
5800    293.177                 -406.269              
5900    293.814                 -406.886              
6000    294.442                 -407.404              
