T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     1125.761                -2759.200             
200     652.984                 -2777.504             
298.15  587.819                 -2733.261             
300     587.830                 -2732.933             
400     610.364                 -2717.228             
500     653.331                 -2700.180             
600     701.957                 -2682.107             
700     751.237                 -2663.102             
800     799.319                 -2643.243             
900     845.536                 -2675.696             
1000    889.701                 -2653.004             
