T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     304.707                 116.769               
200     274.542                 115.222               
298.15  271.067                 113.290               
300     271.067                 113.245               
400     272.567                 106.291               
500     275.407                 103.858               
600     278.597                 101.515               
700     281.795                 99.186                
800     284.871                 96.789                
900     287.776                 94.257                
1000    290.495                 -51.424               
1100    293.031                 -52.243               
1200    295.392                 -53.196               
1300    297.592                 -54.274               
1400    299.643                 -55.464               
1500    301.561                 -56.753               
1600    303.356                 -58.131               
1700    305.042                 -59.587               
1800    306.627                 -61.115               
1900    308.123                 -62.710               
2000    309.536                 -64.366               
2100    310.874                 -66.082               
2200    312.145                 -67.858               
2300    313.354                 -69.693               
2400    314.505                 -71.591               
2500    315.604                 -73.553               
2600    316.654                 -75.584               
2700    317.661                 -77.686               
2800    318.625                 -79.869               
2900    319.552                 -82.137               
3000    320.443                 -84.496               
3100    321.302                 -86.955               
3200    322.129                 -89.524               
3300    322.927                 -92.177               
3400    323.699                 -94.974               
3500    324.445                 -97.906               
3600    325.167                 -100.966              
3700    325.866                 -104.188              
3800    326.545                 -107.573              
3900    327.203                 -111.132              
4000    327.843                 -114.843              
4100    328.465                 -118.771              
4200    329.069                 -122.901              
4300    329.658                 -127.244              
4400    330.231                 -131.214              
4500    330.790                 -135.612              
4600    331.335                 -140.378              
4700    331.867                 -145.393              
4800    332.386                 -150.620              
4900    332.893                 -156.062              
5000    333.389                 -161.216              
5100    333.873                 -167.005              
5200    334.347                 -172.999              
5300    334.811                 -179.195              
5400    335.265                 -185.590              
5500    335.710                 -192.179              
5600    336.146                 -198.192              
5700    336.573                 -205.058              
5800    336.992                 -212.091              
5900    337.403                 -219.284              
6000    337.806                 -226.628              
