T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  84.603                  -338.226              
300     84.605                  -338.221              
400     87.165                  -351.534              
500     91.999                  -352.786              
600     97.413                  -351.102              
700     102.841                 -349.369              
800     108.081                 -347.614              
900     113.066                 -345.861              
1000    117.781                 -344.107              
1100    122.233                 -342.352              
1200    126.438                 -340.597              
1300    130.415                 -338.843              
1400    134.182                 -337.086              
1500    137.759                 -335.326              
1600    141.160                 -333.563              
1700    144.402                 -477.034              
1800    147.497                 -474.514              
1900    150.457                 -472.004              
2000    153.293                 -469.503              
