T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     272.908                 -182.122              
200     244.265                 -181.979              
250     241.463                 -181.975              
298.15  240.833                 -182.004              
300     240.834                 -182.006              
350     241.316                 -182.061              
400     242.414                 -182.138              
450     243.867                 -182.232              
500     245.529                 -182.345              
600     249.160                 -182.616              
700     252.923                 -182.939              
800     256.656                 -183.305              
900     260.287                 -183.706              
1000    263.786                 -184.139              
1100    267.142                 -184.602              
1200    270.354                 -185.092              
1300    273.427                 -185.609              
1400    276.367                 -186.152              
1500    279.182                 -186.721              
1600    281.880                 -187.314              
1700    284.469                 -187.930              
1800    286.955                 -188.568              
1900    289.346                 -189.225              
2000    291.648                 -189.899              
2100    293.867                 -190.585              
2200    296.008                 -191.280              
2300    298.076                 -191.980              
2400    300.076                 -192.680              
2500    302.012                 -193.376              
2600    303.888                 -194.062              
2700    305.707                 -194.734              
2800    307.473                 -195.388              
2900    309.189                 -196.020              
3000    310.858                 -196.625              
3100    312.481                 -197.201              
3200    314.062                 -197.743              
3300    315.603                 -198.249              
3400    317.106                 -198.716              
3500    318.572                 -199.143              
3600    320.004                 -199.527              
3700    321.404                 -199.866              
3800    322.772                 -200.160              
3900    324.111                 -200.407              
4000    325.421                 -200.607              
4100    326.705                 -200.760              
4200    327.962                 -200.865              
4300    329.195                 -200.922              
4400    330.404                 -200.932              
4500    331.590                 -200.895              
4600    332.755                 -200.811              
4700    333.899                 -200.682              
4800    335.023                 -200.508              
4900    336.127                 -200.290              
5000    337.213                 -200.029              
5100    338.281                 -199.727              
5200    339.332                 -199.385              
5300    340.366                 -199.003              
5400    341.384                 -198.584              
5500    342.387                 -198.129              
5600    343.375                 -197.639              
5700    344.348                 -197.116              
5800    345.307                 -196.561              
5900    346.253                 -195.976              
6000    347.185                 -195.361              
