T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  183.639                 1277.880              
300     183.640                 1277.924              
350     183.984                 1279.109              
400     184.751                 1280.276              
450     185.741                 1281.421              
500     186.846                 1282.541              
600     189.179                 1284.698              
700     191.505                 1286.748              
800     193.738                 1288.698              
900     195.853                 1290.549              
1000    197.849                 1292.301              
1100    199.731                 1293.951              
1200    201.508                 1291.785              
1300    203.189                 1293.769              
1400    204.782                 1295.723              
1500    206.297                 1297.637              
1600    207.739                 1299.496              
1700    209.114                 1301.287              
1800    210.429                 1302.999              
1900    211.688                 1304.619              
2000    212.896                 1306.135              
2100    214.055                 1307.535              
2200    215.171                 1287.485              
2300    216.245                 1288.202              
2400    217.281                 1288.919              
2500    218.281                 1289.633              
2600    219.248                 1290.345              
2700    220.183                 1291.055              
2800    221.088                 1291.762              
2900    221.966                 1292.467              
3000    222.817                 1293.169              
3100    223.644                 1293.868              
3200    224.447                 1294.565              
3300    225.228                 1295.259              
3400    225.989                 1295.950              
3500    226.729                 1296.638              
3600    227.450                 1297.324              
3700    228.153                 1298.007              
3800    228.839                 1298.687              
3900    229.509                 1299.364              
4000    230.163                 1300.039              
4100    230.802                 1300.711              
4200    231.426                 1301.381              
4300    232.037                 1302.048              
4400    232.635                 1302.712              
4500    233.221                 1303.375              
4600    233.794                 1304.034              
4700    234.355                 1304.692              
4800    234.906                 744.411               
4900    235.446                 745.413               
5000    235.975                 746.396               
5100    236.494                 747.361               
5200    237.004                 748.311               
5300    237.505                 749.246               
5400    237.997                 750.168               
5500    238.480                 751.079               
5600    238.954                 751.981               
5700    239.421                 752.873               
5800    239.880                 753.759               
5900    240.331                 754.639               
6000    240.775                 755.515               
