T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     178.805                 77.916                
200     160.833                 78.652                
250     159.125                 79.037                
298.15  158.750                 79.390                
300     158.751                 79.403                
350     159.027                 79.743                
400     159.639                 80.053                
450     160.428                 80.337                
500     161.307                 80.597                
600     163.161                 81.056                
700     165.008                 81.453                
800     166.780                 81.803                
900     168.458                 82.117                
1000    170.038                 82.403                
1100    171.525                 82.666                
1200    172.924                 82.909                
1300    174.244                 83.136                
1400    175.492                 83.348                
1500    176.673                 83.546                
1600    177.795                 83.733                
1700    178.861                 83.909                
1800    179.878                 84.075                
1900    180.849                 84.234                
2000    181.778                 84.387                
2100    182.669                 84.535                
2200    183.523                 84.681                
2300    184.345                 84.827                
2400    185.136                 84.974                
2500    185.899                 85.125                
2600    186.635                 85.281                
2700    187.346                 85.444                
2800    188.034                 85.617                
2900    188.701                 85.800                
3000    189.347                 85.994                
3100    189.973                 86.202                
3200    190.582                 86.423                
3300    191.173                 86.660                
3400    191.748                 86.911                
3500    192.308                 87.179                
3600    192.854                 87.463                
3700    193.385                 87.764                
3800    193.903                 88.081                
3900    194.409                 88.416                
4000    194.903                 88.767                
4100    195.385                 89.135                
4200    195.857                 89.520                
4300    196.318                 89.921                
4400    196.769                 90.338                
4500    197.211                 90.771                
4600    197.643                 91.220                
4700    198.067                 91.685                
4800    198.482                 92.164                
4900    198.889                 92.658                
5000    199.289                 93.166                
5100    199.681                 93.687                
5200    200.065                 94.223                
5300    200.443                 94.771                
5400    200.814                 95.332                
5500    201.179                 95.905                
5600    201.537                 96.491                
5700    201.889                 97.088                
5800    202.235                 97.696                
5900    202.576                 98.315                
6000    202.911                 98.944                
