T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     237.899                 40.984                
200     208.310                 37.811                
250     205.335                 36.023                
298.15  204.653                 34.309                
300     204.654                 34.244                
350     205.193                 32.568                
400     206.442                 31.038                
450     208.130                 29.667                
500     210.096                 28.454                
600     214.505                 26.478                
700     219.225                 25.042                
800     224.046                 24.056                
900     228.862                 23.433                
1000    233.614                 23.093                
1100    238.271                 22.965                
1200    242.815                 22.989                
1300    247.238                 23.119                
1400    251.535                 23.315                
1500    255.706                 23.548                
1600    259.755                 23.793                
1700    263.682                 -26.143               
1800    267.494                 -25.691               
1900    271.193                 -25.226               
2000    274.785                 -24.756               
2100    278.274                 -24.288               
2200    281.665                 -23.826               
2300    284.962                 -23.375               
2400    288.170                 -22.936               
2500    291.291                 -22.513               
2600    294.332                 -22.108               
2700    297.294                 -21.720               
2800    300.182                 -21.353               
2900    302.999                 -21.007               
3000    305.748                 -20.683               
3100    308.432                 -20.381               
3200    311.054                 -20.102               
3300    313.616                 -19.847               
3400    316.121                 -19.617               
3500    318.572                 -19.412               
3600    320.970                 -403.383              
3700    323.318                 -402.815              
3800    325.617                 -402.275              
3900    327.870                 -401.764              
4000    330.078                 -401.280              
4100    332.243                 -400.824              
4200    334.367                 -400.397              
4300    336.450                 -399.997              
4400    338.495                 -399.625              
4500    340.503                 -399.280              
4600    342.475                 -398.963              
4700    344.413                 -398.672              
4800    346.317                 -398.408              
4900    348.188                 -398.170              
5000    350.029                 -397.957              
5100    351.839                 -397.768              
5200    353.619                 -397.603              
5300    355.372                 -397.460              
5400    357.096                 -397.339              
5500    358.794                 -397.239              
5600    360.466                 -397.158              
5700    362.113                 -397.095              
5800    363.736                 -397.050              
5900    365.335                 -397.019              
6000    366.910                 -397.003              
