T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     236.789                 263.335               
200     213.056                 264.036               
298.15  210.288                 263.592               
300     210.289                 263.577               
400     211.516                 260.298               
500     213.884                 257.571               
600     216.590                 255.132               
700     219.348                 252.888               
800     222.049                 250.736               
900     224.648                 195.496               
1000    227.132                 194.622               
1100    229.501                 193.712               
1200    231.761                 192.784               
1300    233.922                 191.865               
1400    235.994                 190.979               
1500    237.987                 190.150               
1600    239.910                 174.862               
1700    241.773                 174.602               
1800    243.583                 174.509               
1900    245.345                 174.583               
2000    247.066                 174.815               
2100    248.748                 175.193               
2200    250.396                 175.696               
2300    252.011                 176.303               
2400    253.595                 176.989               
2500    255.150                 177.728               
2600    256.675                 178.498               
2700    258.172                 179.276               
2800    259.641                 -110.916              
2900    261.083                 -109.117              
3000    262.496                 -107.347              
3100    263.882                 -105.618              
3200    265.241                 -103.942              
3300    266.574                 -102.326              
3400    267.879                 -100.779              
3500    269.158                 -99.305               
3600    270.412                 -97.909               
3700    271.639                 -96.594               
3800    272.842                 -95.361               
3900    274.020                 -94.213               
4000    275.175                 -93.150               
4100    276.306                 -92.173               
4200    277.414                 -91.281               
4300    278.500                 -90.476               
4400    279.564                 -89.756               
4500    280.607                 -89.122               
4600    281.629                 -88.574               
4700    282.632                 -88.110               
4800    283.615                 -87.731               
4900    284.580                 -87.435               
5000    285.526                 -87.222               
5100    286.455                 -87.093               
5200    287.366                 -87.044               
5300    288.261                 -87.077               
5400    289.140                 -87.190               
5500    290.003                 -87.383               
5600    290.850                 -87.653               
5700    291.683                 -88.001               
5800    292.502                 -88.425               
5900    293.307                 -88.923               
6000    294.099                 -89.496               
