T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  16.591                  -601.659              
300     16.591                  -601.669              
400     17.707                  -601.993              
500     20.056                  -601.974              
600     22.919                  -601.746              
700     25.973                  -601.398              
800     29.065                  -600.986              
900     32.119                  -600.541              
1000    35.097                  -600.086              
1100    37.982                  -599.635              
1200    40.767                  -599.198              
1300    43.451                  -598.784              
1400    46.037                  -598.399              
1500    48.529                  -598.050              
1600    50.932                  -612.276              
1700    53.249                  -611.609              
1800    55.487                  -610.919              
1900    57.650                  -610.210              
2000    59.743                  -609.481              
2100    61.770                  -608.736              
2200    63.735                  -607.975              
2300    65.642                  -607.199              
2400    67.493                  606.409               
2500    69.293                  -605.605              
2600    71.045                  -604.789              
2700    72.750                  -603.959              
2800    74.412                  -894.074              
2900    76.033                  892.156               
3000    77.615                  -890.210              
3100    79.160                  -888.235              
3200    80.670                  -886.235              
3300    82.146                  -884.209              
3400    83.591                  -882.160              
3500    85.005                  -880.090              
