T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     460.920                 -571.497              
200     386.393                 -573.077              
250     378.796                 -573.382              
298.15  377.079                 -573.493              
300     377.081                 -573.494              
350     378.394                 -573.456              
400     381.364                 -573.301              
450     385.268                 -573.058              
500     389.698                 -572.747              
600     399.265                 -571.990              
700     409.041                 -571.125              
800     418.619                 -570.209              
900     427.836                 -569.277              
1000    436.637                 -568.352              
1100    445.012                 -567.447              
1200    452.975                 -566.573              
1300    460.549                 -565.738              
1400    467.759                 -564.948              
1500    474.632                 -564.207              
1600    481.192                 -563.520              
1700    487.464                 -562.890              
1800    493.469                 -562.321              
1900    499.228                 -561.817              
2000    504.758                 -561.382              
2100    510.076                 -561.019              
2200    515.196                 -560.731              
2300    520.132                 -560.524              
2400    524.897                 -560.400              
2500    529.501                 -560.363              
2600    533.954                 -560.412              
2700    538.266                 -560.578              
2800    542.446                 -560.896              
2900    546.500                 -561.407              
3000    550.437                 -562.138              
3100    554.262                 -563.133              
3200    557.981                 -564.422              
3300    561.601                 -566.028              
3400    565.126                 -567.983              
3500    568.562                 -570.349              
3600    571.911                 -573.218              
3700    575.180                 -611.453              
3800    578.370                 -612.028              
3900    581.487                 -612.622              
4000    584.533                 -613.230              
4100    587.511                 -613.845              
4200    590.425                 -614.462              
4300    593.276                 -615.077              
4400    596.068                 -615.685              
4500    598.803                 -616.279              
4600    601.484                 -616.857              
4700    604.112                 -617.412              
4800    606.689                 -617.942              
4900    609.217                 -618.442              
5000    611.699                 -618.909              
5100    614.135                 -619.340              
5200    616.528                 -619.732              
5300    618.879                 -620.083              
5400    621.189                 -620.390              
5500    623.459                 -620.653              
5600    625.692                 -620.869              
5700    627.888                 -621.038              
5800    630.049                 -621.159              
5900    632.175                 -621.231              
6000    634.268                 -621.254              
