T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     333.516                 -315.697              
200     292.044                 -318.237              
250     287.727                 -319.441              
298.15  286.734                 -320.494              
300     286.735                 -320.532              
350     287.514                 -321.488              
400     289.301                 -322.308              
450     291.686                 -323.002              
500     294.427                 -323.585              
600     300.453                 -324.464              
700     306.735                 -325.026              
800     313.001                 -325.343              
900     319.125                 -325.470              
1000    325.054                 -325.459              
1100    330.766                 -325.348              
1200    336.257                 -325.171              
1300    341.531                 -324.956              
1400    346.597                 -324.723              
1500    351.464                 -324.490              
1600    356.143                 -324.271              
1700    360.647                 -374.252              
1800    364.984                 -373.859              
1900    369.166                 -373.463              
2000    373.202                 -373.070              
2100    377.101                 -372.684              
2200    380.871                 -372.310              
2300    384.520                 -371.951              
2400    388.055                 -371.611              
2500    391.481                 -371.291              
2600    394.807                 -370.995              
2700    398.036                 -370.724              
2800    401.174                 -370.480              
2900    404.226                 -370.264              
3000    407.197                 -370.077              
3100    410.090                 -369.920              
3200    412.909                 -369.791              
3300    415.658                 -369.691              
3400    418.340                 -369.619              
3500    420.958                 -369.574              
3600    423.516                 -753.706              
3700    426.015                 -753.295              
3800    428.459                 -752.907              
3900    430.850                 -752.539              
4000    433.189                 -752.190              
4100    435.480                 -751.856              
4200    437.724                 -751.534              
4300    439.922                 -751.222              
4400    442.078                 -750.917              
4500    444.191                 -750.616              
4600    446.265                 -750.317              
4700    448.300                 -750.017              
4800    450.297                 -749.714              
4900    452.259                 -749.406              
5000    454.186                 -749.091              
5100    456.079                 -748.766              
5200    457.941                 -748.430              
5300    459.771                 -748.081              
5400    461.570                 -747.718              
5500    463.341                 -747.337              
5600    465.083                 -746.940              
5700    466.798                 -746.524              
5800    468.486                 -746.088              
5900    470.148                 -745.632              
6000    471.785                 -745.152              
