T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  240.740                 -802.073              
300     240.741                 -802.115              
350     241.240                 -803.302              
400     242.371                 -804.547              
450     243.865                 -805.835              
500     245.568                 -807.153              
600     249.277                 -809.846              
700     253.108                 -812.586              
800     256.899                 -815.359              
900     260.580                 -818.160              
1000    264.121                 -820.991              
1100    267.513                 -823.851              
1200    270.756                 -826.743              
1300    273.857                 -829.669              
1400    276.821                 -832.630              
1500    279.657                 -835.628              
1600    282.374                 -838.663              
1700    284.980                 -841.735              
1800    287.482                 -844.842              
1900    289.886                 -847.984              
2000    292.201                 -851.157              
2100    294.432                 -854.358              
2200    296.583                 -857.584              
2300    298.662                 -860.829              
2400    300.671                 -914.350              
2500    302.616                 -917.700              
2600    304.500                 -921.024              
2700    306.328                 -924.317              
2800    308.102                 -927.574              
2900    309.825                 -930.793              
3000    311.501                 -933.968              
3100    313.131                 -937.098              
3200    314.719                 -940.177              
3300    316.267                 -943.205              
3400    317.777                 -946.177              
3500    319.250                 -949.093              
3600    320.690                 -951.951              
3700    322.096                 -954.750              
3800    323.471                 -957.488              
3900    324.817                 -960.164              
4000    326.134                 -962.780              
4100    327.425                 -965.334              
4200    328.690                 -1447.676             
4300    329.930                 -1449.020             
4400    331.146                 -1450.307             
4500    332.340                 -1451.535             
4600    333.512                 -1452.708             
4700    334.663                 -1453.826             
4800    335.794                 -1454.891             
4900    336.906                 -1455.904             
5000    338.000                 -1456.867             
5100    339.075                 -1457.782             
5200    340.134                 -1458.652             
5300    341.175                 -1459.476             
5400    342.201                 -1460.259             
5500    343.211                 -1461.002             
5600    344.206                 -1461.706             
5700    345.187                 -1462.374             
5800    346.153                 -1463.008             
5900    347.106                 -1463.611             
6000    348.046                 -1464.183             
